paper_id,section,para_idx,sent_start,sent_end,claim_text,receipt_sentence
2212.11850,Conclusion,107,640,766,Our results for this initial work indicate a limited but variable throughput dependent on the number of bits signaled at once.,Our results for this initial work indicate a limited but variable throughput dependent on the number of bits signaled at once.
2212.11850,Conclusion,107,767,867,Our implementations' robustness increases with confining potential race conditions for data packets.,Our implementations' robustness increases with confining potential race conditions for data packets.
2212.11850,Conclusion,107,868,1035,We also analyzed the detectability of DYST and have shown that traditional heuristics used in network covert channel research are unable to provide satisfying results.,We also analyzed the detectability of DYST and have shown that traditional heuristics used in network covert channel research are unable to provide satisfying results.
2212.11850,Conclusion,107,1036,1149,"Further, we have shown that the stealthiness of DYST increases with the robustness, at the expense of throughput.","Further, we have shown that the stealthiness of DYST increases with the robustness, at the expense of throughput."
2212.11850,Conclusion,107,1150,1281,We also presented feasible application scenarios besides network protocol-based approaches and discussed potential countermeasures.,We also presented feasible application scenarios besides network protocol-based approaches and discussed potential countermeasures.
2212.11850,Conclusion,107,1282,1470,"In future work, we plan to analyze further ways to implement history covert channels, e.g., through social media, increasing the sending performance and develop additional countermeasures.","In future work, we plan to analyze further ways to implement history covert channels, e.g., through social media, increasing the sending performance and develop additional countermeasures."
2212.11886,Abstract,-1,0,198,A dynamical systems approach to turbulence envisions the flow as a trajectory through a high-dimensional state space transiently visiting the neighbourhoods of unstable simple invariant solutions.,A dynamical systems approach to turbulence envisions the flow as a trajectory through a high-dimensional state space transiently visiting the neighbourhoods of unstable simple invariant solutions.
2212.11886,Abstract,-1,199,418,The grand hope has always been to turn this appealing picture into a predictive framework where the statistics of the flow follows from one appropriately-weighted sum of the statistics of each simple invariant solution.,The grand hope has always been to turn this appealing picture into a predictive framework where the statistics of the flow follows from one appropriately-weighted sum of the statistics of each simple invariant solution.
2212.11886,Abstract,-1,419,588,Two outstanding obstacles have prevented this goal from being achieved: (1) paucity of known solutions and (2) as yet no rational theory to predict the required weights.,Two outstanding obstacles have prevented this goal from being achieved: (1) paucity of known solutions and (2) as yet no rational theory to predict the required weights.
2212.11886,Abstract,-1,589,699,Here we describe a method to substantially solve the former and a data-driven approach to overcome the latter.,Here we describe a method to substantially solve the former and a data-driven approach to overcome the latter.
2212.11886,Abstract,-1,700,877,"In doing so, we provide the first compelling evidence that the statistics of a fully developed turbulent flow can be reconstructed with a set of unstable periodic orbits (UPOs).","In doing so, we provide the first compelling evidence that the statistics of a fully developed turbulent flow can be reconstructed with a set of unstable periodic orbits (UPOs)."
2212.11886,Abstract,-1,878,1128,The new method for finding solutions is based on automatic differentiation in which high-quality guesses are constructed by minimising a trajectory-dependent loss function with gradient descent and then these are fully converged using a Newton solve.,The new method for finding solutions is based on automatic differentiation in which high-quality guesses are constructed by minimising a trajectory-dependent loss function with gradient descent and then these are fully converged using a Newton solve.
2212.11886,Abstract,-1,1129,1353,"Unlike past work, the approach does not require observation of a `near recurrence' on a turbulent orbit and can be used to target solutions with specific physical properties via the addition of appropriate terms to the loss.","Unlike past work, the approach does not require observation of a `near recurrence' on a turbulent orbit and can be used to target solutions with specific physical properties via the addition of appropriate terms to the loss."
2212.11886,Abstract,-1,1354,1453,"Scores of new solutions are found with short periods in turbulent, two-dimensional Kolmogorov flow.","Scores of new solutions are found with short periods in turbulent, two-dimensional Kolmogorov flow."
2212.11886,Abstract,-1,1454,1603,These can be used to reproduce a variety of statistical quantities after `learning' weights for each periodic orbit by fitting to one statistic only.,These can be used to reproduce a variety of statistical quantities after `learning' weights for each periodic orbit by fitting to one statistic only.
2212.11886,Abstract,-1,1604,1914,"To our knowledge, this is the first time the statistics of a spatio-temporally-chaotic system have been successfully reproduced with a set of simple invariant states, and provides a fascinating connection between self-sustaining dynamical processes and the more well-known statistical properties of turbulence.","To our knowledge, this is the first time the statistics of a spatio-temporally-chaotic system have been successfully reproduced with a set of simple invariant states, and provides a fascinating connection between self-sustaining dynamical processes and the more well-known statistical properties of turbulence."
2212.11886,Conclusion,35,0,117,"In this paper, we have introduced a new method of finding and converging unstable periodic orbits in turbulent flows.","In this paper, we have introduced a new method of finding and converging unstable periodic orbits in turbulent flows."
2212.11886,Conclusion,35,118,233,The method relies on automatic differentiation to perform gradient descent on a trajectory-dependent loss function.,The method relies on automatic differentiation to perform gradient descent on a trajectory-dependent loss function.
2212.11886,Conclusion,35,234,309,"With this approach, UPOs with specific physical properties can be targeted.","With this approach, UPOs with specific physical properties can be targeted."
2212.11886,Conclusion,35,310,469,"Moreover, the approach performs well when initialised with random initial conditions, and does not suffer from the restrictions of past search techniques (e.g.","Moreover, the approach performs well when initialised with random initial conditions, and does not suffer from the restrictions of past search techniques (e.g."
2212.11886,Conclusion,35,470,502,the need for a near recurrence).,the need for a near recurrence).
2212.11886,Conclusion,35,503,656,"Crucially, the method performs well at high {{formula:89f6c2d7-3709-4bdf-b6e3-52070bab681f}} where previous attempts to find UPOs have been ineffective.","Crucially, the method performs well at high {{formula:89f6c2d7-3709-4bdf-b6e3-52070bab681f}} where previous attempts to find UPOs have been ineffective."
2212.11886,Conclusion,36,0,209,"At modest {{formula:d80e53d9-bbf9-4e09-839c-b54610414549}} , the search revealed very large numbers of new solutions with short periods – both high- and low-dissipation – that had been previously undetectable.","At modest {{formula:d80e53d9-bbf9-4e09-839c-b54610414549}} , the search revealed very large numbers of new solutions with short periods – both high- and low-dissipation – that had been previously undetectable."
2212.11886,Conclusion,36,210,498,"There are large numbers of UPOs that are relevant to high energy “bursting” dynamics, where the community had previously assumed that these events were contained in longer orbits only, or in the heteroclinic connections between solutions {{cite:875fc27f0249f4f50295f49b4dc4209cd287b1f4}}.","There are large numbers of UPOs that are relevant to high energy “bursting” dynamics, where the community had previously assumed that these events were contained in longer orbits only, or in the heteroclinic connections between solutions {{cite:875fc27f0249f4f50295f49b4dc4209cd287b1f4}}."
2212.11886,Conclusion,36,499,695,"At high {{formula:02886a7c-b243-4d97-8dde-90edbb49ff1c}} , we again found very large numbers of short solutions, though the distinction between low/high dissipation events is more ambiguous there.","At high {{formula:02886a7c-b243-4d97-8dde-90edbb49ff1c}} , we again found very large numbers of short solutions, though the distinction between low/high dissipation events is more ambiguous there."
2212.11886,Conclusion,36,696,865,"The states at high {{formula:eacf60e1-f444-4914-a374-3778d3626da2}} appear to be highly localised in state space, and display a wealth of interesting vortical dynamics.","The states at high {{formula:eacf60e1-f444-4914-a374-3778d3626da2}} appear to be highly localised in state space, and display a wealth of interesting vortical dynamics."
2212.11886,Conclusion,36,866,1049,The library of UPOs assembled at {{formula:f315c96f-ba55-4b67-8c47-b348c2f1c0a9}} covers nearly the full range of production and dissipation events seen by the fully turbulent state.,The library of UPOs assembled at {{formula:f315c96f-ba55-4b67-8c47-b348c2f1c0a9}} covers nearly the full range of production and dissipation events seen by the fully turbulent state.
2212.11886,Conclusion,36,1050,1275,"This allows for a relatively robust reproduction of the dissipation PDF with a superposition of the PDFs of the individual UPOs, an approach inspired by periodic orbit theory {{cite:51c45b23635afbf01388b4c2a6a6f35ac7d088cd}}.","This allows for a relatively robust reproduction of the dissipation PDF with a superposition of the PDFs of the individual UPOs, an approach inspired by periodic orbit theory {{cite:51c45b23635afbf01388b4c2a6a6f35ac7d088cd}}."
2212.11886,Conclusion,36,1276,1458,"Encouragingly, the optimal weights determined via a fit to the dissipation PDF are then able to reproduce other statistical quantities with UPO statistics – albeit with obvious gaps.","Encouragingly, the optimal weights determined via a fit to the dissipation PDF are then able to reproduce other statistical quantities with UPO statistics – albeit with obvious gaps."
2212.11886,Conclusion,36,1459,1690,"At {{formula:8942f5fd-a534-4deb-895d-07eb73f1322b}} , the missing UPOs are actually the longer, low dissipation ones, and our approach could benefit from a more considered method of initial snapshot selection for the longer orbits.","At {{formula:8942f5fd-a534-4deb-895d-07eb73f1322b}} , the missing UPOs are actually the longer, low dissipation ones, and our approach could benefit from a more considered method of initial snapshot selection for the longer orbits."
2212.11886,Conclusion,36,1691,1915,"This is also the case for all orbits at {{formula:56a5ff2d-710d-4800-afe7-33c5e1d1638e}} , and guess generation is something that will need to be refined before the approach can be deployed in three dimensional computations.","This is also the case for all orbits at {{formula:56a5ff2d-710d-4800-afe7-33c5e1d1638e}} , and guess generation is something that will need to be refined before the approach can be deployed in three dimensional computations."
2212.11886,Conclusion,36,1916,2140,"In the present configuration, an improved snapshot selection could involve something as simple as only selecting snapshots which return to a similar region of state space – not a near recurrence but a weaker requirement e.g.","In the present configuration, an improved snapshot selection could involve something as simple as only selecting snapshots which return to a similar region of state space – not a near recurrence but a weaker requirement e.g."
2212.11886,Conclusion,36,2141,2271,determined by a neural network as in {{cite:e3bc3ba82052f48b3f071eb8c9394120266873f1}} – or by searching over discrete symmetries.,determined by a neural network as in {{cite:e3bc3ba82052f48b3f071eb8c9394120266873f1}} – or by searching over discrete symmetries.
2212.11886,Conclusion,37,0,299,"Most importantly, a steady improvement is observed in the reproduction of the statistics at {{formula:678839bf-348b-40c4-9ada-67f85592e1bc}} as we have converged more states, and it is likely that this trend will continue and should be verified at {{formula:9473315f-aa0a-4a9a-b34f-447d6d32ebca}} .","Most importantly, a steady improvement is observed in the reproduction of the statistics at {{formula:678839bf-348b-40c4-9ada-67f85592e1bc}} as we have converged more states, and it is likely that this trend will continue and should be verified at {{formula:9473315f-aa0a-4a9a-b34f-447d6d32ebca}} ."
2212.11886,Conclusion,37,300,469,"All this suggests that a representation of turbulence with a UPO expansion is a viable modelling approach, which opens up exciting new vistas for prediction and control.","All this suggests that a representation of turbulence with a UPO expansion is a viable modelling approach, which opens up exciting new vistas for prediction and control."
2212.11802,Abstract,-1,0,136,"Unlike Newtonian fluids, viscoelastic fluids may break time-reversal symmetry at low Reynolds numbers resulting in elastic turbulence.","Unlike Newtonian fluids, viscoelastic fluids may break time-reversal symmetry at low Reynolds numbers resulting in elastic turbulence."
2212.11802,Abstract,-1,137,304,"Furthermore, under some conditions, instead of the chaotic turbulence, large-scale regular waves form, as has been shown for DNA flowing in microfluidic pillar arrays.","Furthermore, under some conditions, instead of the chaotic turbulence, large-scale regular waves form, as has been shown for DNA flowing in microfluidic pillar arrays."
2212.11802,Abstract,-1,305,595,"We here demonstrate how the symmetry of the individual pillars influences the symmetry of these waves, thereby contributing to the understanding of the origin of the waves and opening up for better control of the waves with relevance to applications such as microfluidic sorting and mixing.","We here demonstrate how the symmetry of the individual pillars influences the symmetry of these waves, thereby contributing to the understanding of the origin of the waves and opening up for better control of the waves with relevance to applications such as microfluidic sorting and mixing."
2212.11802,Abstract,-1,596,707,The onset of waves occurs at different Deborah numbers for flow in different directions through the same array.,The onset of waves occurs at different Deborah numbers for flow in different directions through the same array.
2212.11802,Abstract,-1,708,853,"Because the onset of waves leads to an increase in flow rate for a given driving pressure, we observe an increase in diodicity within this range.","Because the onset of waves leads to an increase in flow rate for a given driving pressure, we observe an increase in diodicity within this range."
